transactID,account,currency,transactType,amount,fee,transactStatus,address,tx,text,timestamp,walletBalance,marginBalance
,1501242,XBt,UnrealisedPNL,15765059,0,Pending,XBTUSD,,"",2025-11-24T21:34:28.288Z,2680720515,2696485574
00000000-0077-1000-0000-000069112ae2,1501242,XBt,Funding,34173,-34173,Completed,XBTUSD,00000000-0077-1000-0000-000069112ae2,"",2025-11-24T20:00:00.346Z,2680720515,
00000000-0077-1000-0000-000069104aac,1501242,XBt,RealisedPNL,621925,4328,Completed,XBTUSD,00000000-0077-1000-0000-000069104aac,"",2025-11-24T19:04:07.453Z,2680686342,
00000000-0077-1000-0000-000069104aa4,1501242,XBt,RealisedPNL,3265105,22726,Completed,XBTUSD,00000000-0077-1000-0000-000069104aa4,"",2025-11-24T19:04:07.451Z,2680064417,
00000000-0077-1000-0000-0000690f0852,1501242,XBt,RealisedPNL,2034833,16304,Completed,XBTUSD,00000000-0077-1000-0000-0000690f0852,"",2025-11-24T17:56:22.949Z,2676799312,
00000000-0077-1000-0000-0000690991eb,1501242,XBt,RealisedPNL,-4675,4675,Completed,XBTUSD,00000000-0077-1000-0000-0000690991eb,"",2025-11-24T14:44:04.379Z,2674764479,
00000000-0077-1000-0000-00006906c760,1501242,XBt,Funding,14672,-14672,Completed,XBTUSD,00000000-0077-1000-0000-00006906c760,"",2025-11-24T12:00:00.427Z,2674769154,
00000000-0077-1000-0000-000068ffa61a,1501242,XBt,Funding,53180,-53180,Completed,XBTUSD,00000000-0077-1000-0000-000068ffa61a,"",2025-11-24T04:00:00.344Z,2674754482,
00000000-0077-1000-0000-000068f915fd,1501242,XBt,RealisedPNL,235466,1862,Completed,XBTUSD,00000000-0077-1000-0000-000068f915fd,"",2025-11-23T22:00:48.797Z,2674701302,
00000000-0077-1000-0000-000068f7a87b,1501242,XBt,Funding,17248,-17248,Completed,XBTUSD,00000000-0077-1000-0000-000068f7a87b,"",2025-11-23T20:00:00.432Z,2674465836,
00000000-0077-1000-0000-000068f72d00,1501242,XBt,RealisedPNL,125338,1190,Completed,XBTUSD,00000000-0077-1000-0000-000068f72d00,"",2025-11-23T19:23:47.324Z,2674448588,
00000000-0077-1000-0000-000068f72cfd,1501242,XBt,RealisedPNL,491711,4670,Completed,XBTUSD,00000000-0077-1000-0000-000068f72cfd,"",2025-11-23T19:23:47.324Z,2674323250,
00000000-0077-1000-0000-000068f72cfa,1501242,XBt,RealisedPNL,1692065,16070,Completed,XBTUSD,00000000-0077-1000-0000-000068f72cfa,"",2025-11-23T19:23:47.320Z,2673831539,
00000000-0077-1000-0000-000068f72cf7,1501242,XBt,RealisedPNL,144621,1373,Completed,XBTUSD,00000000-0077-1000-0000-000068f72cf7,"",2025-11-23T19:23:47.319Z,2672139474,
00000000-0077-1000-0000-000068f72cf4,1501242,XBt,RealisedPNL,322987,3067,Completed,XBTUSD,00000000-0077-1000-0000-000068f72cf4,"",2025-11-23T19:23:47.316Z,2671994853,
00000000-0077-1000-0000-000068f72cf1,1501242,XBt,RealisedPNL,689360,6547,Completed,XBTUSD,00000000-0077-1000-0000-000068f72cf1,"",2025-11-23T19:23:47.311Z,2671671866,
00000000-0077-1000-0000-000068f72ce5,1501242,XBt,RealisedPNL,144621,1373,Completed,XBTUSD,00000000-0077-1000-0000-000068f72ce5,"",2025-11-23T19:23:46.787Z,2670982506,
00000000-0077-1000-0000-000068f72ce2,1501242,XBt,RealisedPNL,19283,183,Completed,XBTUSD,00000000-0077-1000-0000-000068f72ce2,"",2025-11-23T19:23:46.783Z,2670837885,
00000000-0077-1000-0000-000068f72cdd,1501242,XBt,RealisedPNL,19283,183,Completed,XBTUSD,00000000-0077-1000-0000-000068f72cdd,"",2025-11-23T19:23:46.783Z,2670818602,
00000000-0077-1000-0000-000068f72cd8,1501242,XBt,RealisedPNL,19283,183,Completed,XBTUSD,00000000-0077-1000-0000-000068f72cd8,"",2025-11-23T19:23:46.782Z,2670799319,
00000000-0077-1000-0000-000068f72cd3,1501242,XBt,RealisedPNL,19283,183,Completed,XBTUSD,00000000-0077-1000-0000-000068f72cd3,"",2025-11-23T19:23:46.781Z,2670780036,
00000000-0077-1000-0000-000068f72cc5,1501242,XBt,RealisedPNL,19283,183,Completed,XBTUSD,00000000-0077-1000-0000-000068f72cc5,"",2025-11-23T19:23:46.779Z,2670760753,
00000000-0077-1000-0000-000068f72cbf,1501242,XBt,RealisedPNL,149442,1419,Completed,XBTUSD,00000000-0077-1000-0000-000068f72cbf,"",2025-11-23T19:23:46.778Z,2670741470,
00000000-0077-1000-0000-000068f13612,1501242,XBt,Funding,33409,-33409,Completed,XBTUSD,00000000-0077-1000-0000-000068f13612,"",2025-11-23T12:00:00.387Z,2670592028,
00000000-0077-1000-0000-000068ec6477,1501242,XBt,RealisedPNL,693297,8740,Completed,XBTUSD,00000000-0077-1000-0000-000068ec6477,"",2025-11-23T04:19:28.661Z,2670558619,
00000000-0077-1000-0000-000068ec6474,1501242,XBt,RealisedPNL,1991851,25112,Completed,XBTUSD,00000000-0077-1000-0000-000068ec6474,"",2025-11-23T04:19:28.661Z,2669865322,
00000000-0077-1000-0000-000068ec6471,1501242,XBt,RealisedPNL,3668,46,Completed,XBTUSD,00000000-0077-1000-0000-000068ec6471,"",2025-11-23T04:19:28.660Z,2667873471,
00000000-0077-1000-0000-000068ec646c,1501242,XBt,RealisedPNL,44020,554,Completed,XBTUSD,00000000-0077-1000-0000-000068ec646c,"",2025-11-23T04:19:28.660Z,2667869803,
00000000-0077-1000-0000-000068ec6469,1501242,XBt,RealisedPNL,3668,46,Completed,XBTUSD,00000000-0077-1000-0000-000068ec6469,"",2025-11-23T04:19:28.659Z,2667825783,
00000000-0077-1000-0000-000068ec6464,1501242,XBt,RealisedPNL,3668,46,Completed,XBTUSD,00000000-0077-1000-0000-000068ec6464,"",2025-11-23T04:19:28.658Z,2667822115,
00000000-0077-1000-0000-000068ec645f,1501242,XBt,RealisedPNL,190749,2404,Completed,XBTUSD,00000000-0077-1000-0000-000068ec645f,"",2025-11-23T04:19:28.658Z,2667818447,
00000000-0077-1000-0000-000068ec645c,1501242,XBt,RealisedPNL,3668,46,Completed,XBTUSD,00000000-0077-1000-0000-000068ec645c,"",2025-11-23T04:19:28.657Z,2667627698,
00000000-0077-1000-0000-000068ec0e4f,1501242,XBt,Funding,38982,-38982,Completed,XBTUSD,00000000-0077-1000-0000-000068ec0e4f,"",2025-11-23T04:00:00.337Z,2667624030,
00000000-0077-1000-0000-000068e63b8d,1501242,XBt,Funding,-34650,34650,Completed,XBTUSD,00000000-0077-1000-0000-000068e63b8d,"",2025-11-22T20:00:00.353Z,2667585048,
00000000-0077-1000-0000-000068e0bc24,1501242,XBt,Funding,30284,-30284,Completed,XBTUSD,00000000-0077-1000-0000-000068e0bc24,"",2025-11-22T12:00:00.345Z,2667619698,
00000000-0077-1000-0000-000068da6af4,1501242,XBt,Funding,-54648,54648,Completed,XBTUSD,00000000-0077-1000-0000-000068da6af4,"",2025-11-22T04:00:00.338Z,2667589414,
00000000-0077-1000-0000-000068d1e286,1501242,XBt,Funding,-57079,57079,Completed,XBTUSD,00000000-0077-1000-0000-000068d1e286,"",2025-11-21T20:00:00.350Z,2667644062,
00000000-0077-1000-0000-000068cbbc96,1501242,XBt,RealisedPNL,156536,3802,Completed,XBTUSD,00000000-0077-1000-0000-000068cbbc96,"",2025-11-21T17:07:43.474Z,2667701141,
00000000-0077-1000-0000-000068cbbc92,1501242,XBt,RealisedPNL,1002988,24362,Completed,XBTUSD,00000000-0077-1000-0000-000068cbbc92,"",2025-11-21T17:07:43.472Z,2667544605,
00000000-0077-1000-0000-000068c6c4ee,1501242,XBt,RealisedPNL,-12050,12050,Completed,XBTUSD,00000000-0077-1000-0000-000068c6c4ee,"",2025-11-21T15:43:50.339Z,2666541617,
00000000-0077-1000-0000-000068c2965d,1501242,XBt,RealisedPNL,1717,94,Completed,XBTUSD,00000000-0077-1000-0000-000068c2965d,"",2025-11-21T14:34:23.419Z,2666553667,
00000000-0077-1000-0000-000068c295d0,1501242,XBt,RealisedPNL,39478,2178,Completed,XBTUSD,00000000-0077-1000-0000-000068c295d0,"",2025-11-21T14:34:22.089Z,2666551950,
00000000-0077-1000-0000-000068c295cc,1501242,XBt,RealisedPNL,302090,16667,Completed,XBTUSD,00000000-0077-1000-0000-000068c295cc,"",2025-11-21T14:34:22.080Z,2666512472,
00000000-0077-1000-0000-000068be97d9,1501242,XBt,RealisedPNL,-6708,384,Completed,XBTUSD,00000000-0077-1000-0000-000068be97d9,"",2025-11-21T12:50:26.256Z,2666210382,
00000000-0077-1000-0000-000068be97d6,1501242,XBt,RealisedPNL,-219679,12583,Completed,XBTUSD,00000000-0077-1000-0000-000068be97d6,"",2025-11-21T12:50:26.256Z,2666217090,
00000000-0077-1000-0000-000068be97d3,1501242,XBt,RealisedPNL,-19284,1104,Completed,XBTUSD,00000000-0077-1000-0000-000068be97d3,"",2025-11-21T12:50:26.255Z,2666436769,
00000000-0077-1000-0000-000068be97d0,1501242,XBt,RealisedPNL,-5869,336,Completed,XBTUSD,00000000-0077-1000-0000-000068be97d0,"",2025-11-21T12:50:26.255Z,2666456053,
00000000-0077-1000-0000-000068bb4deb,1501242,XBt,Funding,-71799,71799,Completed,XBTUSD,00000000-0077-1000-0000-000068bb4deb,"",2025-11-21T12:00:00.390Z,2666461922,
00000000-0077-1000-0000-000068b2f30c,1501242,XBt,RealisedPNL,200740,14228,Completed,XBTUSD,00000000-0077-1000-0000-000068b2f30c,"",2025-11-21T08:11:39.046Z,2666533721,
00000000-0077-1000-0000-000068b07563,1501242,XBt,RealisedPNL,-4958,4958,Completed,XBTUSD,00000000-0077-1000-0000-000068b07563,"",2025-11-21T07:34:24.904Z,2666332981,
00000000-0077-1000-0000-000068b07560,1501242,XBt,RealisedPNL,-196,196,Completed,XBTUSD,00000000-0077-1000-0000-000068b07560,"",2025-11-21T07:34:24.893Z,2666337939,
00000000-0077-1000-0000-000068b0755e,1501242,XBt,RealisedPNL,-687,687,Completed,XBTUSD,00000000-0077-1000-0000-000068b0755e,"",2025-11-21T07:34:24.881Z,2666338135,
00000000-0077-1000-0000-000068b0755c,1501242,XBt,RealisedPNL,-5351,5351,Completed,XBTUSD,00000000-0077-1000-0000-000068b0755c,"",2025-11-21T07:34:24.881Z,2666338822,
00000000-0077-1000-0000-000068b0755a,1501242,XBt,RealisedPNL,-12715,12715,Completed,XBTUSD,00000000-0077-1000-0000-000068b0755a,"",2025-11-21T07:34:24.880Z,2666344173,
00000000-0077-1000-0000-000068b07558,1501242,XBt,RealisedPNL,-196,196,Completed,XBTUSD,00000000-0077-1000-0000-000068b07558,"",2025-11-21T07:34:24.880Z,2666356888,
00000000-0077-1000-0000-000068b07555,1501242,XBt,RealisedPNL,-8935,8935,Completed,XBTUSD,00000000-0077-1000-0000-000068b07555,"",2025-11-21T07:34:24.835Z,2666357084,
00000000-0077-1000-0000-000068b07550,1501242,XBt,RealisedPNL,-1374,1374,Completed,XBTUSD,00000000-0077-1000-0000-000068b07550,"",2025-11-21T07:34:24.766Z,2666366019,
00000000-0077-1000-0000-000068b0754d,1501242,XBt,RealisedPNL,-8100,8100,Completed,XBTUSD,00000000-0077-1000-0000-000068b0754d,"",2025-11-21T07:34:24.754Z,2666367393,
00000000-0077-1000-0000-000068b0754b,1501242,XBt,RealisedPNL,-441,441,Completed,XBTUSD,00000000-0077-1000-0000-000068b0754b,"",2025-11-21T07:34:24.751Z,2666375493,
00000000-0077-1000-0000-000068b07549,1501242,XBt,RealisedPNL,-3878,3878,Completed,XBTUSD,00000000-0077-1000-0000-000068b07549,"",2025-11-21T07:34:24.751Z,2666375934,
00000000-0077-1000-0000-000068b07547,1501242,XBt,RealisedPNL,-2749,2749,Completed,XBTUSD,00000000-0077-1000-0000-000068b07547,"",2025-11-21T07:34:24.750Z,2666379812,
00000000-0077-1000-0000-000068b07541,1501242,XBt,RealisedPNL,-9769,9769,Completed,XBTUSD,00000000-0077-1000-0000-000068b07541,"",2025-11-21T07:34:24.674Z,2666382561,
00000000-0077-1000-0000-000068b07531,1501242,XBt,RealisedPNL,-294,294,Completed,XBTUSD,00000000-0077-1000-0000-000068b07531,"",2025-11-21T07:34:24.598Z,2666392330,
00000000-0077-1000-0000-000068b0752f,1501242,XBt,RealisedPNL,-245,245,Completed,XBTUSD,00000000-0077-1000-0000-000068b0752f,"",2025-11-21T07:34:24.597Z,2666392624,
00000000-0077-1000-0000-000068b07511,1501242,XBt,RealisedPNL,-98,98,Completed,XBTUSD,00000000-0077-1000-0000-000068b07511,"",2025-11-21T07:34:24.420Z,2666392869,
00000000-0077-1000-0000-000068b074ef,1501242,XBt,RealisedPNL,-294,294,Completed,XBTUSD,00000000-0077-1000-0000-000068b074ef,"",2025-11-21T07:34:24.266Z,2666392967,
00000000-0077-1000-0000-000068b074ec,1501242,XBt,RealisedPNL,-8100,8100,Completed,XBTUSD,00000000-0077-1000-0000-000068b074ec,"",2025-11-21T07:34:24.258Z,2666393261,
00000000-0077-1000-0000-000068b074e9,1501242,XBt,RealisedPNL,-49,49,Completed,XBTUSD,00000000-0077-1000-0000-000068b074e9,"",2025-11-21T07:34:24.241Z,2666401361,
00000000-0077-1000-0000-000068b074e5,1501242,XBt,RealisedPNL,-8395,8395,Completed,XBTUSD,00000000-0077-1000-0000-000068b074e5,"",2025-11-21T07:34:24.206Z,2666401410,
00000000-0077-1000-0000-000068b074e2,1501242,XBt,RealisedPNL,-11537,11537,Completed,XBTUSD,00000000-0077-1000-0000-000068b074e2,"",2025-11-21T07:34:24.199Z,2666409805,
00000000-0077-1000-0000-000068b0618d,1501242,XBt,RealisedPNL,-10485,10485,Completed,XBTUSD,00000000-0077-1000-0000-000068b0618d,"",2025-11-21T07:34:06.345Z,2666421342,
00000000-0077-1000-0000-000068b0615e,1501242,XBt,RealisedPNL,-3527,3527,Completed,XBTUSD,00000000-0077-1000-0000-000068b0615e,"",2025-11-21T07:34:06.171Z,2666431827,
00000000-0077-1000-0000-000068b0614f,1501242,XBt,RealisedPNL,-3527,3527,Completed,XBTUSD,00000000-0077-1000-0000-000068b0614f,"",2025-11-21T07:34:06.099Z,2666435354,
00000000-0077-1000-0000-000068b0614d,1501242,XBt,RealisedPNL,-579,579,Completed,XBTUSD,00000000-0077-1000-0000-000068b0614d,"",2025-11-21T07:34:06.098Z,2666438881,
00000000-0077-1000-0000-000068b06080,1501242,XBt,RealisedPNL,-2415,2415,Completed,XBTUSD,00000000-0077-1000-0000-000068b06080,"",2025-11-21T07:34:05.346Z,2666439460,
00000000-0077-1000-0000-000068b0606a,1501242,XBt,RealisedPNL,-2174,2174,Completed,XBTUSD,00000000-0077-1000-0000-000068b0606a,"",2025-11-21T07:34:05.292Z,2666441875,
00000000-0077-1000-0000-000068b06065,1501242,XBt,RealisedPNL,-579,579,Completed,XBTUSD,00000000-0077-1000-0000-000068b06065,"",2025-11-21T07:34:05.264Z,2666444049,
00000000-0077-1000-0000-000068b06063,1501242,XBt,RealisedPNL,-289,289,Completed,XBTUSD,00000000-0077-1000-0000-000068b06063,"",2025-11-21T07:34:05.260Z,2666444628,
00000000-0077-1000-0000-000068b06061,1501242,XBt,RealisedPNL,-579,579,Completed,XBTUSD,00000000-0077-1000-0000-000068b06061,"",2025-11-21T07:34:05.258Z,2666444917,
00000000-0077-1000-0000-000068b0605e,1501242,XBt,RealisedPNL,-22226,22226,Completed,XBTUSD,00000000-0077-1000-0000-000068b0605e,"",2025-11-21T07:34:05.255Z,2666445496,
00000000-0077-1000-0000-000068b0605c,1501242,XBt,RealisedPNL,-11596,11596,Completed,XBTUSD,00000000-0077-1000-0000-000068b0605c,"",2025-11-21T07:34:05.254Z,2666467722,
00000000-0077-1000-0000-000068b03d17,1501242,XBt,RealisedPNL,-38057,38057,Completed,XBTUSD,00000000-0077-1000-0000-000068b03d17,"",2025-11-21T07:33:25.264Z,2666479318,
00000000-0077-1000-0000-000068afd904,1501242,XBt,RealisedPNL,-37604,37604,Completed,XBTUSD,00000000-0077-1000-0000-000068afd904,"",2025-11-21T07:20:59.702Z,2666517375,
00000000-0077-1000-0000-000068abd381,1501242,XBt,Funding,-18702,18702,Completed,XBTUSD,00000000-0077-1000-0000-000068abd381,"",2025-11-21T04:00:00.353Z,2666554979,
00000000-0077-1000-0000-000068a9871f,1501242,XBt,RealisedPNL,-5771,5771,Completed,XBTUSD,00000000-0077-1000-0000-000068a9871f,"",2025-11-21T02:44:40.053Z,2666573681,
00000000-0077-1000-0000-000068a9871d,1501242,XBt,RealisedPNL,-884,884,Completed,XBTUSD,00000000-0077-1000-0000-000068a9871d,"",2025-11-21T02:44:40.044Z,2666579452,
00000000-0077-1000-0000-000068a98714,1501242,XBt,RealisedPNL,-4654,4654,Completed,XBTUSD,00000000-0077-1000-0000-000068a98714,"",2025-11-21T02:44:40.040Z,2666580336,
00000000-0077-1000-0000-000068a9870b,1501242,XBt,RealisedPNL,-16617,16617,Completed,XBTUSD,00000000-0077-1000-0000-000068a9870b,"",2025-11-21T02:44:40.038Z,2666584990,
00000000-0077-1000-0000-000068a4666b,1501242,XBt,RealisedPNL,49047,2411,Completed,XBTUSD,00000000-0077-1000-0000-000068a4666b,"",2025-11-20T22:26:21.444Z,2666601607,
00000000-0077-1000-0000-000068a46667,1501242,XBt,RealisedPNL,47197,2320,Completed,XBTUSD,00000000-0077-1000-0000-000068a46667,"",2025-11-20T22:26:21.442Z,2666552560,
00000000-0077-1000-0000-000068a46662,1501242,XBt,RealisedPNL,6478,318,Completed,XBTUSD,00000000-0077-1000-0000-000068a46662,"",2025-11-20T22:26:21.440Z,2666505363,
00000000-0077-1000-0000-000068a4665d,1501242,XBt,RealisedPNL,42569,2093,Completed,XBTUSD,00000000-0077-1000-0000-000068a4665d,"",2025-11-20T22:26:21.432Z,2666498885,
00000000-0077-1000-0000-000068a4665a,1501242,XBt,RealisedPNL,35166,1729,Completed,XBTUSD,00000000-0077-1000-0000-000068a4665a,"",2025-11-20T22:26:21.431Z,2666456316,
00000000-0077-1000-0000-000068a46657,1501242,XBt,RealisedPNL,4628,227,Completed,XBTUSD,00000000-0077-1000-0000-000068a46657,"",2025-11-20T22:26:21.429Z,2666421150,
00000000-0077-1000-0000-000068a17a13,1501242,XBt,Funding,-13868,13868,Completed,XBTUSD,00000000-0077-1000-0000-000068a17a13,"",2025-11-20T20:00:00.359Z,2666416522,
00000000-0077-1000-0000-0000689b3cf0,1501242,XBt,RealisedPNL,-6877,6877,Completed,XBTUSD,00000000-0077-1000-0000-0000689b3cf0,"",2025-11-20T17:13:31.851Z,2666430390,
00000000-0077-1000-0000-0000689b3c5d,1501242,XBt,RealisedPNL,-969,969,Completed,XBTUSD,00000000-0077-1000-0000-0000689b3c5d,"",2025-11-20T17:13:31.420Z,2666437267,
00000000-0077-1000-0000-0000689b3bd7,1501242,XBt,RealisedPNL,-3369,3369,Completed,XBTUSD,00000000-0077-1000-0000-0000689b3bd7,"",2025-11-20T17:13:30.283Z,2666438236,
00000000-0077-1000-0000-0000689b3bc4,1501242,XBt,RealisedPNL,-461,461,Completed,XBTUSD,00000000-0077-1000-0000-0000689b3bc4,"",2025-11-20T17:13:30.104Z,2666441605,
00000000-0077-1000-0000-0000689b3bb6,1501242,XBt,RealisedPNL,-5123,5123,Completed,XBTUSD,00000000-0077-1000-0000-0000689b3bb6,"",2025-11-20T17:13:29.960Z,2666442066,
00000000-0077-1000-0000-0000689b3ba7,1501242,XBt,RealisedPNL,-4569,4569,Completed,XBTUSD,00000000-0077-1000-0000-0000689b3ba7,"",2025-11-20T17:13:29.625Z,2666447189,
00000000-0077-1000-0000-0000689b3b7a,1501242,XBt,RealisedPNL,-1938,1938,Completed,XBTUSD,00000000-0077-1000-0000-0000689b3b7a,"",2025-11-20T17:13:29.328Z,2666451758,
00000000-0077-1000-0000-0000689b3ae1,1501242,XBt,RealisedPNL,-4384,4384,Completed,XBTUSD,00000000-0077-1000-0000-0000689b3ae1,"",2025-11-20T17:13:28.075Z,2666453696,
00000000-0077-1000-0000-0000689a23b1,1501242,XBt,RealisedPNL,-27376,27376,Completed,XBTUSD,00000000-0077-1000-0000-0000689a23b1,"",2025-11-20T16:57:36.247Z,2666458080,
00000000-0077-1000-0000-00006897a5bd,1501242,XBt,RealisedPNL,394270,4250,Completed,XBTUSD,00000000-0077-1000-0000-00006897a5bd,"",2025-11-20T16:12:38.114Z,2666485456,
00000000-0077-1000-0000-00006897a5b5,1501242,XBt,RealisedPNL,26297,271,Completed,XBTUSD,00000000-0077-1000-0000-00006897a5b5,"",2025-11-20T16:12:38.093Z,2666091186,
00000000-0077-1000-0000-00006897444f,1501242,XBt,RealisedPNL,360710,4490,Completed,XBTUSD,00000000-0077-1000-0000-00006897444f,"",2025-11-20T16:05:27.968Z,2666064889,
00000000-0077-1000-0000-00006897033c,1501242,XBt,RealisedPNL,280742,4458,Completed,XBTUSD,00000000-0077-1000-0000-00006897033c,"",2025-11-20T15:59:33.887Z,2665704179,
00000000-0075-1000-0000-000123495d8a,1501242,XBt,Transfer,160000,0,Completed,2264614,00000000-0075-1000-0000-000123495d88,"Your BitMEX Trick or Treat Trading Competition ROI leaderboard reward is here",2025-11-20T15:25:37.722Z,2665423437,
00000000-0075-1000-0000-000123495284,1501242,XBt,Transfer,2200000,0,Completed,2264614,00000000-0075-1000-0000-000123495282,"Your BitMEX Trick or Treat Trading Competition PnL leaderboard reward is here",2025-11-20T15:25:30.288Z,2665263437,
00000000-0077-1000-0000-000068957074,1501242,XBt,RealisedPNL,194776,4424,Completed,XBTUSD,00000000-0077-1000-0000-000068957074,"",2025-11-20T15:06:32.071Z,2663063437,
00000000-0077-1000-0000-00006890af98,1501242,XBt,Funding,4311,-4311,Completed,XBTUSD,00000000-0077-1000-0000-00006890af98,"",2025-11-20T12:00:00.401Z,2662868661,
00000000-0077-1000-0000-0000688b62a0,1501242,XBt,Funding,4287,-4287,Completed,XBTUSD,00000000-0077-1000-0000-0000688b62a0,"",2025-11-20T04:00:00.324Z,2662864350,
00000000-0077-1000-0000-00006888be69,1501242,XBt,RealisedPNL,283279,26991,Completed,XBTUSD,00000000-0077-1000-0000-00006888be69,"",2025-11-20T00:35:28.937Z,2662860063,
00000000-0077-1000-0000-00006888be64,1501242,XBt,RealisedPNL,3018,54,Completed,XBTUSD,00000000-0077-1000-0000-00006888be64,"",2025-11-20T00:35:28.896Z,2662576784,
00000000-0077-1000-0000-00006888be61,1501242,XBt,RealisedPNL,3018,54,Completed,XBTUSD,00000000-0077-1000-0000-00006888be61,"",2025-11-20T00:35:28.841Z,2662573766,
00000000-0077-1000-0000-00006888be5c,1501242,XBt,RealisedPNL,3018,54,Completed,XBTUSD,00000000-0077-1000-0000-00006888be5c,"",2025-11-20T00:35:28.694Z,2662570748,
00000000-0077-1000-0000-00006888be57,1501242,XBt,RealisedPNL,3018,54,Completed,XBTUSD,00000000-0077-1000-0000-00006888be57,"",2025-11-20T00:35:28.626Z,2662567730,
00000000-0077-1000-0000-00006888bdba,1501242,XBt,RealisedPNL,395315,7114,Completed,XBTUSD,00000000-0077-1000-0000-00006888bdba,"",2025-11-20T00:35:24.980Z,2662564712,
00000000-0077-1000-0000-00006888bdb6,1501242,XBt,RealisedPNL,6036,108,Completed,XBTUSD,00000000-0077-1000-0000-00006888bdb6,"",2025-11-20T00:35:24.961Z,2662169397,
00000000-0077-1000-0000-00006888bdb1,1501242,XBt,RealisedPNL,123725,2226,Completed,XBTUSD,00000000-0077-1000-0000-00006888bdb1,"",2025-11-20T00:35:24.909Z,2662163361,
00000000-0077-1000-0000-00006888bd7b,1501242,XBt,RealisedPNL,75442,1357,Completed,XBTUSD,00000000-0077-1000-0000-00006888bd7b,"",2025-11-20T00:35:24.450Z,2662039636,
00000000-0077-1000-0000-000068877cec,1501242,XBt,RealisedPNL,361290,8965,Completed,XBTUSD,00000000-0077-1000-0000-000068877cec,"",2025-11-19T23:07:45.307Z,2661964194,
00000000-0077-1000-0000-000068877ce9,1501242,XBt,RealisedPNL,185959,4614,Completed,XBTUSD,00000000-0077-1000-0000-000068877ce9,"",2025-11-19T23:07:45.304Z,2661602904,
00000000-0077-1000-0000-000068877ce6,1501242,XBt,RealisedPNL,161164,3999,Completed,XBTUSD,00000000-0077-1000-0000-000068877ce6,"",2025-11-19T23:07:45.303Z,2661416945,
00000000-0077-1000-0000-0000688573aa,1501242,XBt,RealisedPNL,36622,1905,Completed,XBTUSD,00000000-0077-1000-0000-0000688573aa,"",2025-11-19T21:20:58.651Z,2661255781,
00000000-0077-1000-0000-0000688573a6,1501242,XBt,RealisedPNL,4259,221,Completed,XBTUSD,00000000-0077-1000-0000-0000688573a6,"",2025-11-19T21:20:58.638Z,2661219159,
00000000-0077-1000-0000-0000688573a0,1501242,XBt,RealisedPNL,214618,11168,Completed,XBTUSD,00000000-0077-1000-0000-0000688573a0,"",2025-11-19T21:20:58.625Z,2661214900,
00000000-0077-1000-0000-000068836b1c,1501242,XBt,Funding,4071,-4071,Completed,XBTUSD,00000000-0077-1000-0000-000068836b1c,"",2025-11-19T20:00:00.359Z,2661000282,
00000000-0077-1000-0000-000068767fec,1501242,XBt,Funding,-5604,5604,Completed,XBTUSD,00000000-0077-1000-0000-000068767fec,"",2025-11-19T12:00:00.392Z,2660996211,
00000000-0077-1000-0000-0000686f719b,1501242,XBt,Funding,-10933,10933,Completed,XBTUSD,00000000-0077-1000-0000-0000686f719b,"",2025-11-19T04:00:00.338Z,2661001815,
00000000-0077-1000-0000-0000686902f8,1501242,XBt,Funding,-10779,10779,Completed,XBTUSD,00000000-0077-1000-0000-0000686902f8,"",2025-11-18T20:00:00.331Z,2661012748,
00000000-0077-1000-0000-0000686496fb,1501242,XBt,RealisedPNL,492402,6117,Completed,XBTUSD,00000000-0077-1000-0000-0000686496fb,"",2025-11-18T16:17:06.469Z,2661023527,
00000000-0077-1000-0000-0000686495b6,1501242,XBt,RealisedPNL,289394,3595,Completed,XBTUSD,00000000-0077-1000-0000-0000686495b6,"",2025-11-18T16:17:00.247Z,2660531125,
00000000-0077-1000-0000-000068649586,1501242,XBt,RealisedPNL,38875,482,Completed,XBTUSD,00000000-0077-1000-0000-000068649586,"",2025-11-18T16:16:57.935Z,2660241731,
00000000-0077-1000-0000-000068649581,1501242,XBt,RealisedPNL,64791,804,Completed,XBTUSD,00000000-0077-1000-0000-000068649581,"",2025-11-18T16:16:57.926Z,2660202856,
00000000-0077-1000-0000-00006864955e,1501242,XBt,RealisedPNL,64791,804,Completed,XBTUSD,00000000-0077-1000-0000-00006864955e,"",2025-11-18T16:16:56.405Z,2660138065,
00000000-0077-1000-0000-00006864955b,1501242,XBt,RealisedPNL,64791,804,Completed,XBTUSD,00000000-0077-1000-0000-00006864955b,"",2025-11-18T16:16:56.393Z,2660073274,
00000000-0077-1000-0000-000068649558,1501242,XBt,RealisedPNL,64791,804,Completed,XBTUSD,00000000-0077-1000-0000-000068649558,"",2025-11-18T16:16:56.370Z,2660008483,
00000000-0077-1000-0000-000068649553,1501242,XBt,RealisedPNL,64791,804,Completed,XBTUSD,00000000-0077-1000-0000-000068649553,"",2025-11-18T16:16:56.359Z,2659943692,
00000000-0077-1000-0000-000068649550,1501242,XBt,RealisedPNL,64791,804,Completed,XBTUSD,00000000-0077-1000-0000-000068649550,"",2025-11-18T16:16:56.347Z,2659878901,
00000000-0077-1000-0000-00006864954d,1501242,XBt,RealisedPNL,64791,804,Completed,XBTUSD,00000000-0077-1000-0000-00006864954d,"",2025-11-18T16:16:56.333Z,2659814110,
